species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Roseomonas haemaphysalidis,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Lichenicoccus sp.,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus zhejiangensis,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,558,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herminiimonas arsenitoxidans,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. SUR17,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,87,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenuifilaceae bacterium CYCD,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dokdonia sp. MED134,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonadota bacterium,79,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akkermansiaceae bacterium,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetota bacterium,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,130,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00001,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,69,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syntrophotalea acetylenica,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3888,7405,11643,16389,2161,667,793,394,NA,800,90,579
Microcebus murinus,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexandromys fortis,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mus musculus,85,210,NA,NA,187,116,NA,NA,NA,NA,147,NA
Heterocephalus glaber,113,132,NA,NA,69,57,NA,NA,NA,NA,NA,NA
Sus scrofa,63,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elgaria multicarinata,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apteryx mantelli,152,127,NA,NA,NA,63,NA,NA,48,NA,NA,NA
Protopterus annectens,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea solea,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pungitius pungitius,165,82,NA,NA,NA,NA,NA,NA,76,NA,NA,NA
Amphiprion ocellaris,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegastes partitus,66,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA
Amia calva,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timema monikensis,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timema cristinae,125,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dicrocoelium dendriticum,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ylistrum balloti,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Echinopora horrida,56,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beauveria bassiana,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verticillium dahliae,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyaloscypha bicolor,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1743,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium taxi,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus viridinutans,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,547,67,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neohortaea acidophila,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudocercospora fijiensis,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria viburni,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,383,574,1845,541,NA,NA,NA,NA,NA,NA,NA,74
Malassezia globosa,82,222,172,110,NA,NA,NA,NA,224,NA,NA,NA
Cantharellus anzutake,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,405,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,97,1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis retordii,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Digitaria exilis,54,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Musa acuminata,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,82,109,NA,69,NA,NA,NA,NA,NA,NA,NA,NA
