species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Acinetobacter haemolyticus,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter courvalinii,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter gandensis,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella osloensis,14,34,9,45,NA,NA,NA,NA,NA,37,NA,NA
Klebsiella aerogenes,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,33,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,30,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,40,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NC92,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 111,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium arachidis,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,11,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrobacter hamburgensis,13,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodopseudomonas palustris,7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ISC25,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. L-2-11,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium muleiense,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga sp. RSM25,136,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga roseola,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga ossetica,38,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylobacterium currus,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,25,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium beringeri,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenggangzhangella methanolivorans,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. PAMC 26642,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium resinovorum,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,16,14,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
Alcaligenes faecalis,506,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. WGS1538,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,122,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,26,29,NA,10,NA,NA,NA,18,NA,14,NA,12
Acidovorax sp. 1608163,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus necator,18,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia mannitolilytica,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,15,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_106,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bergeriella denitrificans,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacunisphaera limnophila,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutus terrae,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Palauibacter sp.,45,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga pollutisoli,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter paludis,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Granulicella tundricola,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,12,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,4033,7630,12355,16748,1878,671,964,367,69,795,289,599
Malassezia restricta,386,512,1698,544,NA,NA,NA,NA,NA,6,NA,70
Aspergillus chevalieri,31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
Aspergillus nidulans,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium digitatum,9,37,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,34,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,411,4829,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbia lathyris,9,13,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Dioscorea cayenensis,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
