species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Staphylococcus ratti,2,1,1,1,NA,NA,1
Staphylococcus arlettae,2,2,2,1,5,4,3
Staphylococcus capitis,2,4,9,7,7,10,1
Staphylococcus lloydii,2,1,1,1,NA,NA,2
Staphylococcus devriesei,2,2,2,1,2,4,1
Staphylococcus pasteuri,2,3,4,2,7,13,7
Staphylococcus chromogenes,2,1,4,1,4,5,1
Staphylococcus equorum,1,NA,NA,2,2,1,NA
Staphylococcus casei,1,1,2,NA,2,NA,NA
Staphylococcus hsinchuensis,1,NA,NA,2,2,3,3
Staphylococcus xylosus,1,NA,NA,1,1,1,1
Staphylococcus shinii,1,1,1,NA,NA,2,NA
Staphylococcus agnetis,1,2,1,1,2,NA,NA
Staphylococcus schleiferi,1,NA,NA,NA,NA,NA,NA
Staphylococcus debuckii,1,NA,NA,NA,NA,1,NA
Staphylococcus caprae,1,3,1,2,4,4,NA
Mammaliicoccus sp. Marseille-Q6498,2,1,NA,NA,NA,NA,NA
Nosocomiicoccus ampullae,1,NA,NA,NA,NA,NA,NA
Listeria monocytogenes,23766,19791,23660,26656,36639,37354,39292
Listeria innocua,154,107,165,149,206,206,196
Listeria welshimeri,50,31,50,28,66,52,49
Listeria swaminathanii,46,32,69,66,82,63,57
Listeria seeligeri,26,17,25,21,36,39,24
Listeria ivanovii,21,17,22,27,48,41,42
uncultured Listeria sp.,3,NA,NA,NA,NA,NA,NA
Listeria weihenstephanensis,3,3,5,NA,6,2,5
Listeria grayi,3,NA,NA,1,2,3,NA
Listeria newyorkensis,1,3,3,2,3,2,1
Paenibacillus sp. FSL W8-0194,12,12,8,4,4,4,8
Paenibacillus mucilaginosus,1,NA,NA,NA,NA,1,NA
Brevibacillus laterosporus,3,NA,NA,NA,NA,NA,NA
Cohnella abietis,1,NA,NA,NA,NA,NA,NA
Paenisporosarcina macmurdoensis,10,NA,NA,NA,NA,NA,NA
Sporosarcina sp. Te-1,1,NA,NA,1,NA,1,NA
Sporosarcina ureae,1,NA,1,1,1,NA,NA
Pasteuria ramosa,1,NA,NA,NA,NA,NA,NA
Enterococcus faecalis,34472,29299,37566,31697,36068,36704,38819
Enterococcus sp. 9D6_DIV0238,7,8,5,4,5,7,9
Enterococcus sp. DIV1094,4,1,1,1,NA,5,3
Enterococcus sp. 12C11_DIV0727,3,NA,1,1,NA,1,1
Enterococcus sp. 7F3_DIV0205,2,1,2,2,2,1,3
Enterococcus sp. 9E7_DIV0242,2,NA,NA,NA,NA,NA,NA
Enterococcus sp. DA9,28,NA,22,NA,48,NA,33
Enterococcus sp. PLM3,15,NA,12,56,NA,17,17
Enterococcus sp. DIV2402,1,2,4,2,1,4,1
Enterococcus sp. DIV0849a,1,1,2,1,NA,NA,1
Enterococcus silesiacus,8,1,2,5,3,4,3
Enterococcus rotai,7,NA,3,NA,3,4,6
Enterococcus faecium,7,8,61,41,34,37,60
Enterococcus durans,4,1,8,3,9,2,6
Enterococcus dispar,4,4,4,1,2,1,3
Enterococcus cecorum,3,2,1,5,NA,4,3
uncultured Enterococcus sp.,2,6,1,4,3,2,6
Enterococcus avium,2,1,1,NA,NA,NA,1
Enterococcus gilvus,1,1,NA,NA,NA,NA,1
Enterococcus raffinosus,1,5,2,5,2,2,4
Enterococcus saigonensis,1,NA,1,NA,2,1,NA
Enterococcus mundtii,1,2,2,NA,2,4,2
Enterococcus wangshanyuanii,1,1,1,1,NA,1,2
Enterococcus saccharolyticus,1,3,2,1,2,1,2
Enterococcus casseliflavus,2,NA,2,NA,2,5,5
Vagococcus carniphilus,3,NA,2,1,NA,NA,1
Vagococcus xieshaowenii,1,NA,NA,NA,NA,NA,NA
Vagococcus jeotgali,1,NA,2,1,NA,NA,NA
Melissococcus plutonius,1,NA,NA,NA,NA,NA,NA
Limosilactobacillus fermentum,17258,14036,16511,20310,28202,26288,31232
Limosilactobacillus reuteri,2,NA,2,2,2,1,NA
Lactiplantibacillus plantarum,6,3,6,4,5,7,12
Lactiplantibacillus pentosus,2,NA,NA,1,NA,1,NA
Lactobacillus delbrueckii,3,NA,1,3,10,5,6
Lactobacillus crispatus,1,NA,NA,NA,NA,NA,NA
Pediococcus acidilactici,1,2,NA,NA,1,NA,NA
Pediococcus damnosus,1,2,NA,NA,1,NA,NA
Pediococcus pentosaceus,1,NA,NA,1,NA,1,1
Ligilactobacillus agilis,1,NA,NA,NA,NA,NA,NA
Ligilactobacillus salivarius,1,NA,NA,1,NA,NA,NA
Ligilactobacillus murinus,1,NA,1,NA,NA,NA,1
Leuconostoc mesenteroides,2,NA,NA,NA,NA,NA,NA
Lentilactobacillus kefiri,2,NA,NA,NA,NA,NA,NA
Fructobacillus fructosus,1,NA,NA,NA,NA,NA,NA
Weissella confusa,1,NA,NA,NA,NA,NA,NA
Levilactobacillus zymae,1,NA,NA,NA,1,1,NA
Companilactobacillus zhachilii,1,NA,NA,NA,NA,NA,NA
Apilactobacillus kunkeei,1,NA,NA,NA,1,NA,NA
Streptococcus thermophilus,2,NA,1,NA,1,NA,NA
Streptococcus uberis,1,NA,NA,NA,NA,NA,NA
Streptococcus infantis,1,NA,NA,NA,NA,1,NA
Streptococcus sanguinis,1,NA,NA,NA,NA,1,NA
Aerococcus urinaeequi,2,NA,NA,NA,NA,NA,2
Aerococcaceae bacterium zg-252,2,NA,NA,NA,NA,NA,NA
Ignavigranum ruoffiae,1,NA,NA,NA,NA,NA,NA
Desemzia incerta,1,NA,NA,NA,NA,NA,NA
Jeotgalibaca porci,1,NA,NA,NA,NA,1,NA
Carnobacterium viridans,1,NA,1,NA,1,NA,NA
Carnobacteriaceae bacterium zg-C25,1,NA,NA,NA,NA,NA,NA
uncultured Peptococcaceae bacterium,2,NA,NA,NA,NA,NA,NA
Desulfofundulus kuznetsovii,1,NA,NA,NA,NA,NA,NA
Desulfofarcimen acetoxidans,1,NA,NA,1,NA,NA,NA
Clostridium sp.,2,NA,NA,NA,NA,NA,NA
Clostridium estertheticum,1,NA,NA,NA,NA,NA,NA
Desulfitobacterium metallireducens,1,NA,NA,NA,NA,NA,NA
Lacrimispora xylanisolvens,1,4,2,3,1,1,2
Helicovermis profundi,1,NA,NA,NA,NA,NA,NA
Tepidibacter hydrothermalis,1,NA,NA,NA,NA,NA,NA
Solobacterium moorei,1,NA,NA,NA,NA,NA,NA
uncultured firmicutes bacterium contig_31,1,NA,NA,NA,NA,NA,NA
Negativicoccus massiliensis,1,NA,1,NA,NA,NA,NA
Aedoeadaptatus ivorii,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. NBC_01335,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. R33,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. SirexAA-E,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. Je 1-332,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. 891-h,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. SCSIO 30461,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. ITFR-21,1,NA,NA,NA,NA,NA,NA
Streptomyces sp. NBC_00191,2,NA,NA,NA,NA,NA,NA
Streptomyces rochei,1,NA,NA,NA,NA,NA,NA
Streptomyces tirandamycinicus,1,NA,NA,NA,NA,NA,NA
Streptacidiphilus sp. P02-A3a,1,NA,NA,NA,NA,NA,NA
Streptomycetaceae bacterium NBC_01309,1,NA,NA,NA,NA,NA,NA
Arthrobacter sp. CJ23,1,NA,NA,NA,NA,NA,NA
Arthrobacter sp. StoSoilB5,1,NA,NA,NA,NA,NA,NA
Glutamicibacter mishrai,1,NA,NA,NA,NA,NA,NA
Pseudarthrobacter sp. MM222,1,NA,NA,NA,NA,NA,NA
Curtobacterium sp. MCPF17_002,1,NA,NA,NA,NA,NA,NA
Mycobacterium novum,1,NA,NA,NA,NA,NA,NA
Corynebacterium pseudotuberculosis,1,NA,NA,NA,NA,NA,NA
Saccharopolyspora spinosa,1,NA,NA,NA,NA,NA,NA
Saccharopolyspora erythraea,1,NA,NA,NA,NA,NA,NA
Lentzea sp. NBC_00516,1,NA,NA,NA,NA,NA,NA
Nocardioides aquaticus,1,NA,NA,NA,NA,NA,NA
Microlunatus sagamiharensis,1,NA,NA,NA,NA,NA,NA
Kribbella qitaiheensis,1,NA,NA,NA,NA,NA,NA
Micromonospora sp. NBC_01813,1,NA,NA,NA,NA,NA,NA
Verrucosispora sp. WMMD573,1,NA,NA,NA,NA,NA,NA
Bifidobacterium actinocoloniiforme,1,NA,NA,NA,NA,NA,NA
Bifidobacterium angulatum,1,NA,NA,NA,NA,NA,NA
Trueperella pyogenes,1,NA,NA,NA,NA,NA,NA
Olsenella sp. oral taxon 807,1,NA,NA,NA,NA,NA,NA
Baekduia alba,1,NA,NA,NA,NA,NA,NA
Prochlorococcus marinus,1,NA,NA,NA,NA,NA,NA
Moorena producens,1,1,NA,NA,NA,NA,NA
Anaerolineaceae bacterium,1,NA,NA,NA,NA,NA,NA
Caldilineaceae bacterium,1,NA,NA,NA,NA,NA,NA
Acholeplasma laidlawii,1,NA,NA,NA,NA,NA,NA
Deinococcus sonorensis,1,NA,NA,NA,NA,NA,NA
Salmonella enterica,50967,47915,42317,32619,41879,40087,42087
Salmonella sp. WGH-01,41,29,43,9,22,22,31
Salmonella sp. SA14318,8,NA,8,5,NA,4,14
Salmonella sp. SSDFZ54,32,39,NA,NA,NA,NA,58
Salmonella sp.,8,NA,9,NA,9,NA,NA
Salmonella bongori,46,168,39,23,111,148,19
Escherichia coli,34343,39866,29035,21755,24163,19915,26631
Escherichia albertii,73,48,55,37,45,30,28
Escherichia sp. E4742,25,14,24,9,8,10,13
Escherichia sp. KS167_9B,11,19,NA,11,NA,10,11
Escherichia sp. HH091_1A,12,24,7,NA,NA,NA,5
Escherichia fergusonii,45,27,34,29,25,22,31
Escherichia marmotae,36,21,23,22,15,11,20
Shigella flexneri,953,394,352,325,404,1595,268
Shigella dysenteriae,144,116,143,110,72,72,116
Shigella boydii,261,187,179,130,212,142,207
Shigella sonnei,83,439,36,60,35,94,51
Klebsiella pneumoniae,133,104,94,158,84,68,165
Klebsiella aerogenes,11,4,8,3,2,1,6
Klebsiella quasipneumoniae,22,3,5,1,28,3,25
Klebsiella huaxiensis,4,3,3,1,1,4,1
Klebsiella sp. P1CD1,3,NA,NA,NA,NA,NA,NA
Klebsiella michiganensis,2,2,NA,2,2,1,4
Klebsiella africana,2,NA,1,NA,1,NA,1
Klebsiella oxytoca,2,1,2,3,2,1,3
Klebsiella variicola,2,5,1,1,NA,NA,NA
Raoultella ornithinolytica,5,1,4,5,6,5,NA
Raoultella planticola,2,3,NA,2,NA,2,1
Raoultella terrigena,1,1,NA,1,NA,NA,1
Citrobacter freundii,23,19,37,25,8,27,23
Citrobacter werkmanii,9,7,NA,5,3,5,NA
Citrobacter freundii complex sp. CFNIH9,4,NA,NA,NA,NA,NA,NA
Citrobacter portucalensis,9,10,5,7,4,2,7
Citrobacter braakii,16,16,11,12,18,10,8
Citrobacter sedlakii,1,1,NA,1,1,1,1
Citrobacter sp. RHB25-C09,6,4,5,5,3,3,4
Citrobacter sp. R56,3,1,3,2,3,NA,2
Citrobacter sp. 172116965,12,NA,NA,NA,NA,NA,NA
Citrobacter rodentium,6,3,2,4,5,1,2
Citrobacter koseri,7,1,7,3,1,5,1
Citrobacter amalonaticus,11,5,NA,2,1,3,7
Citrobacter enshiensis,3,2,NA,1,3,NA,NA
Citrobacter meridianamericanus,1,1,3,NA,NA,NA,1
Citrobacter telavivensis,1,2,1,NA,NA,NA,1
Citrobacter farmeri,1,3,4,2,2,NA,1
Enterobacter sp. BIDMC 29,3,NA,NA,3,NA,NA,NA
Enterobacter cloacae complex sp.,1,1,1,NA,NA,NA,2
Enterobacter cloacae complex sp. Mu1197,1,NA,NA,NA,NA,1,NA
Enterobacter cancerogenus,5,3,1,1,4,4,NA
Enterobacter asburiae,8,3,3,1,4,NA,6
Enterobacter roggenkampii,3,1,1,NA,2,5,2
Enterobacter kobei,6,4,4,4,4,5,4
Enterobacter hormaechei,10,21,16,11,9,8,20
Enterobacter chuandaensis,2,NA,NA,1,NA,2,NA
Enterobacter sichuanensis,2,1,NA,2,1,NA,NA
Enterobacter ludwigii,6,3,NA,NA,6,7,NA
Enterobacter chengduensis,1,NA,NA,NA,NA,NA,1
Enterobacter cloacae,2,9,3,22,7,NA,5
Enterobacter sp. 638,2,1,1,NA,1,NA,1
Enterobacter sp. RHBSTW-00994,2,NA,NA,1,1,NA,2
Enterobacter sp. Z1,4,NA,NA,NA,NA,NA,NA
Enterobacter sp. SA187,1,NA,NA,NA,1,NA,NA
Enterobacter sp. SES19,1,NA,NA,NA,NA,NA,NA
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013,2,NA,NA,NA,NA,NA,NA
Enterobacter sp. PGRG2,2,NA,NA,NA,1,NA,NA
Enterobacter huaxiensis,4,2,NA,NA,3,NA,1
Enterobacter soli,1,NA,1,NA,NA,NA,NA
Enterobacter mori,1,1,2,NA,1,NA,2
Kosakonia sp. H02,3,1,6,2,3,1,NA
Kosakonia sp. SMBL-WEM22,1,NA,1,1,NA,NA,NA
Kosakonia cowanii,8,NA,NA,1,1,1,1
Kosakonia pseudosacchari,1,NA,NA,2,NA,NA,1
Kosakonia sacchari,1,1,1,NA,NA,2,1
Kosakonia oryzae,2,1,1,1,NA,NA,NA
Kosakonia radicincitans,2,NA,1,1,NA,NA,1
Kluyvera sichuanensis,3,1,1,1,NA,NA,NA
Kluyvera intermedia,3,3,1,1,1,3,NA
Kluyvera ascorbata,3,1,2,NA,4,2,4
Kluyvera georgiana,2,NA,NA,2,1,1,NA
Kluyvera cryocrescens,2,1,2,NA,NA,NA,NA
Kluyvera sp. CRP,1,NA,NA,NA,NA,NA,NA
Leclercia adecarboxylata,7,7,2,5,8,2,7
Leclercia sp. S52,1,NA,NA,NA,NA,NA,NA
Leclercia pneumoniae,1,1,1,1,3,NA,2
Cronobacter sakazakii,6,2,1,NA,NA,NA,1
Cronobacter turicensis,1,NA,1,NA,NA,NA,NA
Cronobacter dublinensis,1,NA,NA,2,NA,1,NA
Buttiauxella sp. WJP83,3,NA,1,1,3,NA,NA
Buttiauxella selenatireducens,1,NA,NA,NA,2,NA,NA
Buttiauxella ferragutiae,3,NA,NA,NA,NA,NA,NA
Buttiauxella agrestis,1,NA,1,NA,NA,3,3
Cedecea neteri,4,3,4,3,2,1,1
Cedecea sp. FDAARGOS_727,1,2,NA,1,NA,2,1
Cedecea lapagei,1,1,1,NA,NA,NA,NA
Superficieibacter sp. HKU1,5,2,7,2,1,3,NA
Enterobacteriaceae bacterium strain FGI 57,4,1,1,NA,NA,NA,2
Yokenella regensburgei,4,1,2,NA,1,NA,3
[Enterobacter] lignolyticus,4,NA,NA,NA,1,3,1
Atlantibacter hermannii,4,NA,1,1,NA,NA,4
Pseudocitrobacter faecalis,2,2,5,3,2,NA,3
Pseudocitrobacter corydidari,1,2,NA,1,NA,NA,1
Lelliottia amnigena,3,1,4,1,2,NA,NA
Trabulsiella odontotermitis,3,2,3,3,3,4,1
Phytobacter ursingii,2,NA,NA,1,NA,NA,NA
Mangrovibacter phragmitis,2,1,NA,1,1,2,2
Apirhabdus apintestini,1,NA,1,NA,NA,1,NA
Scandinavium goeteborgense,1,4,2,NA,1,NA,3
Shimwellia blattae,1,2,NA,NA,1,2,1
Jejubacter calystegiae,1,1,1,NA,1,2,1
Erwinia sp. E_sp_W01_6,4,NA,1,NA,NA,1,NA
Erwinia sp. E_sp_W01_1,5,NA,2,NA,NA,5,NA
[Pantoea] beijingensis,2,NA,1,NA,NA,1,NA
Erwinia tracheiphila,2,NA,1,1,NA,NA,NA
Erwinia sorbitola,1,NA,1,1,NA,NA,NA
Candidatus Erwinia impunctatus,1,NA,NA,NA,NA,NA,NA
Erwinia tasmaniensis,1,NA,NA,NA,NA,NA,1
Pantoea sp. Lij88,1,NA,NA,NA,NA,NA,NA
Pantoea sp. Z09,1,NA,NA,NA,NA,1,NA
Pantoea sp. At-9b,1,NA,NA,NA,1,NA,NA
Pantoea agglomerans,2,5,NA,3,3,NA,1
Pantoea piersonii,1,NA,NA,NA,1,NA,NA
Pantoea anthophila,1,NA,NA,NA,NA,NA,NA
Pantoea phytobeneficialis,1,NA,NA,NA,1,1,NA
Pantoea ananatis,1,1,1,NA,NA,NA,NA
Pantoea stewartii,5,NA,NA,NA,3,NA,3
Pantoea alhagi,1,NA,2,NA,1,1,1
Mixta hanseatica,1,NA,NA,NA,2,NA,NA
Mixta gaviniae,1,NA,NA,NA,NA,NA,NA
Duffyella gerundensis,1,1,NA,NA,NA,NA,NA
Tatumella ptyseos,1,NA,NA,NA,NA,1,1
Serratia fonticola,2,NA,NA,2,2,NA,NA
Serratia sp. UGAL515B_01,1,NA,NA,NA,3,NA,NA
Serratia entomophila,1,NA,NA,NA,NA,NA,1
Serratia rubidaea,1,NA,NA,1,NA,NA,1
Serratia plymuthica,1,NA,NA,NA,NA,2,1
Serratia symbiotica,1,4,1,NA,NA,NA,4
Serratia nematodiphila,3,NA,NA,NA,NA,NA,NA
Serratia rhizosphaerae,1,NA,NA,NA,NA,NA,NA
Serratia marcescens,1,7,3,NA,NA,2,4
Yersinia enterocolitica,1,NA,NA,NA,NA,NA,NA
Yersinia ruckeri,1,NA,NA,NA,NA,NA,NA
Rahnella aquatilis,2,NA,NA,NA,NA,NA,NA
Nissabacter sp. SGAir0207,1,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,1,NA,1,NA,NA,NA,NA
Arsenophonus endosymbiont of Bemisia tabaci,6,NA,NA,NA,NA,NA,NA
Providencia rettgeri,4,NA,NA,2,NA,NA,1
Photorhabdus laumondii,3,NA,NA,NA,NA,NA,NA
Xenorhabdus bovienii,2,NA,NA,NA,NA,1,NA
Proteus mirabilis,1,NA,4,NA,1,NA,NA
Morganella morganii,1,NA,1,NA,3,1,1
Pectobacterium brasiliense,3,4,NA,NA,1,NA,NA
Pectobacterium sp. PL64,1,NA,NA,NA,NA,NA,NA
Pectobacterium versatile,1,NA,NA,NA,NA,NA,NA
Dickeya oryzae,2,NA,NA,NA,NA,NA,NA
Dickeya dadantii,1,NA,1,NA,NA,NA,NA
Brenneria rubrifaciens,1,1,NA,NA,1,NA,NA
Brenneria nigrifluens,1,NA,1,NA,NA,NA,NA
Sodalis sp. Fle,1,NA,NA,NA,NA,NA,NA
Candidatus Sodalis pierantonius,1,NA,NA,NA,NA,NA,NA
Sodalis glossinidius,1,NA,NA,NA,NA,NA,NA
Edwardsiella tarda,2,NA,2,4,2,NA,NA
Edwardsiella hoshinae,1,1,1,NA,NA,NA,NA
Limnobaculum parvum,1,1,NA,NA,NA,1,NA
Leminorella grimontii,1,NA,NA,NA,1,2,NA
Gallaecimonas sp. GXIMD4217,1,NA,NA,NA,NA,NA,NA
Pseudomonas aeruginosa,24372,21529,16929,16035,27833,23808,34420
Pseudomonas citronellolis,6,2,NA,NA,7,4,4
Pseudomonas mendocina,3,1,1,NA,7,NA,2
Pseudomonas nitroreducens,1,2,NA,NA,NA,NA,3
Pseudomonas furukawaii,1,1,1,1,NA,3,NA
Pseudomonas paraeruginosa,5,7,NA,NA,NA,8,10
Pseudomonas sp. GCEP-101,2,NA,NA,1,1,1,1
Pseudomonas sp. ATCC 13867,2,1,1,NA,NA,3,2
Pseudomonas sp. Q1-7,2,2,1,NA,NA,1,NA
Pseudomonas sp. R84,2,NA,NA,NA,NA,NA,NA
Pseudomonas sp. C9-3,2,1,NA,1,NA,2,1
Pseudomonas sp. 7SR1,2,NA,NA,1,NA,NA,NA
Pseudomonas sp. FFPRI_1,2,NA,NA,1,NA,NA,NA
Pseudomonas sp. 273,2,NA,NA,NA,1,NA,NA
Pseudomonas sp. TCU-HL1,1,NA,1,2,1,1,NA
Pseudomonas sp. B21-012,4,NA,NA,NA,NA,NA,NA
Pseudomonas sp. TE3-3-F2023,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KNUC1026,1,NA,NA,1,1,NA,NA
Pseudomonas sp. SCT,1,1,1,NA,NA,NA,NA
Pseudomonas sp. HS6,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Seg1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Ost2,1,1,NA,NA,NA,NA,1
Pseudomonas sp. L5B5,1,NA,NA,1,NA,NA,NA
Pseudomonas sp. G.S.17,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. HS-18,2,NA,NA,NA,NA,3,NA
Pseudomonas sp.,8,NA,NA,NA,NA,NA,NA
Pseudomonas sp. MTM4,1,1,1,NA,NA,NA,2
Pseudomonas sp. Marseille-Q3773,1,NA,NA,NA,NA,1,NA
Pseudomonas sp. RC10,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. SO81,1,1,1,NA,NA,1,NA
Pseudomonas sp. WJP1,1,NA,NA,NA,NA,1,NA
Pseudomonas sp. SL4(2022),1,NA,NA,1,1,NA,NA
Pseudomonas sp. FP2196,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. TUM22785,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. FP1154,4,NA,NA,NA,NA,NA,NA
Pseudomonas sp. CC6-YY-74,1,NA,NA,1,NA,NA,NA
Pseudomonas sp. ADPe,2,NA,NA,NA,2,NA,NA
Pseudomonas sp. LPB0260,1,1,1,NA,NA,NA,1
Pseudomonas sp. MH9.3,5,NA,NA,NA,NA,NA,NA
Pseudomonas sp. DY-1,5,NA,NA,NA,NA,NA,NA
Pseudomonas sp. P9_31,2,NA,NA,NA,NA,NA,NA
Pseudomonas sp. FDAARGOS_761,12,22,NA,NA,NA,NA,NA
Pseudomonas sp. B11D7D,1,NA,NA,NA,1,NA,1
Pseudomonas sp. 15A4,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. ADAK18,1,NA,NA,1,1,NA,NA
Pseudomonas sp. PDNC002,1,1,NA,1,2,1,1
Pseudomonas sp. MH9.2,1,2,NA,NA,NA,NA,NA
Pseudomonas sp. SCB32,1,3,NA,NA,2,1,NA
Pseudomonas sp. J452,1,NA,NA,NA,1,1,2
Pseudomonas sp. RU47,4,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B21-053,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. BW7P1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Z8(2022),1,NA,NA,NA,2,NA,NA
Pseudomonas sp. JQ170C,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. KHPS1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Lz4W,1,NA,1,NA,NA,NA,NA
Pseudomonas fluorescens,7,6,NA,3,2,7,4
Pseudomonas rhodesiae,2,NA,NA,NA,1,NA,1
Pseudomonas granadensis,1,NA,NA,NA,NA,1,1
Pseudomonas trivialis,1,1,1,NA,1,2,1
Pseudomonas corrugata,1,NA,1,NA,NA,NA,2
Pseudomonas tolaasii,1,NA,NA,NA,NA,NA,1
Pseudomonas putida,5,5,5,6,14,14,8
Pseudomonas oryzihabitans,3,NA,1,1,NA,NA,NA
Pseudomonas fulva,4,2,5,3,4,4,NA
Pseudomonas plecoglossicida,1,NA,1,1,1,NA,NA
Pseudomonas syringae,4,5,NA,3,NA,2,1
Pseudomonas amygdali,3,NA,NA,NA,NA,NA,NA
