species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Acinetobacter johnsonii,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter haemolyticus,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella osloensis,28,37,NA,48,NA,NA,NA,NA,NA,38,NA,NA
Candidatus Sedimenticola sp. (ex Thyasira tokunagai),78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,25,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. L-2-11,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-1-1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium arachidis,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrobacter hamburgensis,17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodopseudomonas palustris,13,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga ossetica,41,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylobacterium currus,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium beringeri,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. SRDI969,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,514,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,33,NA,NA,13,NA,NA,NA,23,NA,NA,NA,NA
Variovorax paradoxus,29,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus necator,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium vaccinii,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00001,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenuifilaceae bacterium CYCD,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonadota bacterium,27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,37,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,12,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanogingivalaceae bacterium,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora phragmitis,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,12,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beauveria bassiana,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verticillium dahliae,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyaloscypha bicolor,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1486,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium hordei,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16
Endocarpon pusillum,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,390,35,NA,NA,43,18,NA,NA,NA,NA,NA,NA
Neohortaea acidophila,88,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cercospora sojina,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria viburni,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria arbusti,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curvularia lunata,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,351,507,1713,497,NA,NA,NA,NA,NA,NA,NA,72
Malassezia globosa,72,189,162,104,NA,NA,NA,NA,219,16,NA,NA
Homo sapiens,3603,6773,11101,15866,1726,413,754,353,NA,743,75,542
Symphalangus syndactylus,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amphiprion ocellaris,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timema cristinae,29,27,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Echinopora horrida,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,322,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,83,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
